Trip ID,Taxi ID,Trip Start Timestamp,Trip End Timestamp,Trip Seconds,Trip Miles,Pickup Community Area,Dropoff Community Area,Fare,Tips,Tolls,Extras,Trip Total,Payment Type,Company
100731,TX2915,2024-04-25 05:56:00,2024-04-25 06:38:46,2566,1.74,64,45,7.43,8.93,2.5,3,21.86,No Charge,Taxi Affiliation
100732,TX4802,2024-01-08 19:48:00,2024-01-08 20:04:00,960,6.12,65,29,17.94,1.92,0.0,3,22.86,Mobile,Medallion
100733,TX7829,2024-11-06 23:35:00,2024-11-07 00:28:49,3229,13.31,47,61,35.19,1.31,0.0,3,39.5,Credit Card,Medallion
100734,TX3839,2024-03-16 16:36:00,2024-03-16 17:00:16,1456,13.97,26,21,36.78,0.86,2.5,1,41.14,No Charge,Flash Cab
100735,TX1770,2024-10-16 03:33:00,2024-10-16 04:06:23,2003,18.89,3,46,48.59,4.94,0.0,1,54.53,Mobile,Blue Ribbon
100736,TX2043,2024-09-03 17:05:00,2024-09-03 17:20:49,949,3.91,44,56,12.63,8.59,5.0,0,26.22,Cash,Medallion
100737,TX1764,2024-03-23 18:50:00,2024-03-23 19:03:14,794,11.46,72,35,30.75,4.86,0.0,2,37.61,Credit Card,Medallion
100738,TX2817,2024-08-08 06:21:00,2024-08-08 07:11:42,3042,2.53,14,14,9.32,0.5,2.5,3,15.32,Cash,Medallion
100739,TX5786,2024-02-08 15:05:00,2024-02-08 15:21:24,984,12.78,57,65,33.92,8.71,0.0,1,43.63,No Charge,Flash Cab
100740,TX8194,2024-02-26 10:15:00,2024-02-26 11:04:10,2950,7.59,54,1,21.47,8.19,0.0,1,30.66,Credit Card,Taxi Affiliation
100741,TX6908,2024-05-04 12:30:00,2024-05-04 12:54:34,1474,10.35,32,20,28.09,0.85,0.0,3,31.94,No Charge,Yellow Cab
100742,TX1487,2024-02-20 11:48:00,2024-02-20 12:47:44,3584,8.86,57,19,24.51,9.18,2.5,2,38.19,Cash,Medallion
100743,TX2007,2024-12-09 19:40:00,2024-12-09 19:49:45,585,2.15,51,5,8.41,3.15,0.0,3,14.56,Credit Card,Medallion
100744,TX7869,2024-01-22 07:08:00,2024-01-22 07:56:07,2887,19.61,52,71,50.31,7.99,5.0,2,65.3,Mobile,Blue Ribbon
100745,TX7618,2024-11-27 06:58:00,2024-11-27 07:26:29,1709,0.65,58,27,4.81,2.8,5.0,1,13.61,No Charge,Blue Ribbon
100746,TX1605,2024-11-19 10:37:00,2024-11-19 11:35:21,3501,13.15,69,43,34.81,7.75,0.0,0,42.56,No Charge,Yellow Cab
100747,TX9541,2024-07-08 17:56:00,2024-07-08 18:37:55,2515,6.04,44,21,17.75,0.93,5.0,2,25.68,Cash,Flash Cab
100748,TX9278,2024-11-20 09:43:00,2024-11-20 10:42:22,3562,11.03,15,8,29.72,2.59,0.0,3,35.31,Mobile,Blue Ribbon
100749,TX5881,2024-08-16 12:43:00,2024-08-16 13:22:38,2378,7.41,74,1,21.03,0.48,0.0,3,24.51,No Charge,Blue Ribbon
100750,TX6739,2024-03-27 05:02:00,2024-03-27 06:01:58,3598,15.04,39,37,39.35,5.82,5.0,1,51.17,Credit Card,Taxi Affiliation
100751,TX6919,2024-07-08 10:54:00,2024-07-08 11:49:20,3320,5.33,59,13,16.04,3.28,5.0,1,25.32,Credit Card,Taxi Affiliation
100752,TX4519,2024-10-28 20:59:00,2024-10-28 21:32:07,1987,2.1,58,10,8.29,0.62,0.0,3,11.91,Mobile,Medallion
100753,TX7937,2024-05-26 21:18:00,2024-05-26 22:03:09,2709,11.4,57,63,30.61,7.79,0.0,3,41.4,No Charge,Yellow Cab
100754,TX4483,2024-02-22 19:18:00,2024-02-22 19:57:31,2371,2.98,59,61,10.4,7.11,0.0,0,17.51,Cash,Yellow Cab
100755,TX2807,2024-12-09 23:24:00,2024-12-10 00:07:09,2589,7.7,16,48,21.73,9.52,5.0,3,39.25,Mobile,Flash Cab
100756,TX5816,2024-07-09 14:05:00,2024-07-09 14:20:27,927,2.8,63,4,9.97,3.05,0.0,2,15.02,Credit Card,Yellow Cab
100757,TX4532,2024-10-12 14:53:00,2024-10-12 15:38:15,2715,8.72,24,63,24.18,9.37,0.0,2,35.55,Cash,Flash Cab
100758,TX8411,2024-07-18 14:27:00,2024-07-18 14:55:48,1728,1.82,44,49,7.62,0.45,2.5,2,12.57,No Charge,Medallion
100759,TX3440,2024-02-18 14:30:00,2024-02-18 15:27:00,3420,3.2,42,12,10.93,6.36,2.5,3,22.79,No Charge,Taxi Affiliation
100760,TX2450,2024-03-26 00:25:00,2024-03-26 00:56:59,1919,7.11,22,4,20.31,0.46,2.5,2,25.27,Mobile,Medallion
100761,TX9548,2024-08-23 03:29:00,2024-08-23 03:42:27,807,13.06,25,61,34.59,0.85,5.0,0,40.44,Cash,Flash Cab
100762,TX8278,2024-08-27 21:54:00,2024-08-27 22:35:18,2478,4.0,11,69,12.85,0.19,0.0,1,14.04,Mobile,Taxi Affiliation
100763,TX3957,2024-08-02 15:49:00,2024-08-02 15:57:04,484,10.08,54,4,27.44,9.34,0.0,3,39.78,Mobile,Taxi Affiliation
100764,TX3359,2024-04-03 21:15:00,2024-04-03 21:26:12,672,2.74,24,33,9.83,0.99,0.0,2,12.82,Cash,Yellow Cab
100765,TX1445,2024-04-21 22:48:00,2024-04-21 23:20:48,1968,13.73,8,39,36.2,0.59,0.0,1,37.79,No Charge,Flash Cab
100766,TX1849,2024-04-26 18:33:00,2024-04-26 18:47:43,883,8.55,26,31,23.77,3.24,2.5,0,29.51,Credit Card,Taxi Affiliation
100767,TX6215,2024-07-04 10:24:00,2024-07-04 11:20:21,3381,10.34,60,71,28.07,9.49,0.0,0,37.56,No Charge,Flash Cab
100768,TX2663,2024-06-25 12:45:00,2024-06-25 12:51:58,418,8.45,32,72,23.53,2.34,0.0,2,27.87,Credit Card,Blue Ribbon
100769,TX3332,2024-07-26 03:24:00,2024-07-26 03:56:46,1966,9.2,48,70,25.33,8.46,5.0,1,39.79,Credit Card,Yellow Cab
100770,TX8612,2024-07-14 23:03:00,2024-07-14 23:36:55,2035,19.25,38,22,49.45,5.55,0.0,0,55.0,Cash,Flash Cab
100771,TX4485,2024-12-06 03:06:00,2024-12-06 03:43:55,2275,5.83,75,66,17.24,2.51,2.5,2,24.25,Mobile,Flash Cab
100772,TX3014,2024-02-29 00:28:00,2024-02-29 01:23:27,3327,10.91,18,72,29.43,0.7,0.0,3,33.13,Mobile,Taxi Affiliation
100773,TX8417,2024-03-18 00:26:00,2024-03-18 01:12:40,2800,10.34,35,32,28.07,8.02,0.0,2,38.09,Mobile,Blue Ribbon
100774,TX8807,2024-03-17 22:27:00,2024-03-17 23:03:23,2183,19.2,1,2,49.33,3.28,0.0,0,52.61,Credit Card,Taxi Affiliation
100775,TX2270,2024-07-21 14:34:00,2024-07-21 15:26:32,3152,14.21,69,4,37.35,7.62,5.0,0,49.97,No Charge,Flash Cab
100776,TX3044,2024-05-08 18:30:00,2024-05-08 19:00:41,1841,16.64,60,48,43.19,3.58,0.0,0,46.77,Credit Card,Taxi Affiliation
100777,TX2474,2024-01-04 15:49:00,2024-01-04 16:09:07,1207,14.99,39,29,39.23,7.58,0.0,1,47.81,Credit Card,Taxi Affiliation
100778,TX1116,2024-05-12 09:56:00,2024-05-12 10:03:30,450,5.97,26,51,17.58,9.05,5.0,1,32.63,Cash,Blue Ribbon
100779,TX2070,2024-07-26 10:53:00,2024-07-26 11:32:09,2349,10.13,76,17,27.56,5.52,5.0,1,39.08,Cash,Yellow Cab
100780,TX1378,2024-04-04 18:37:00,2024-04-04 19:20:54,2634,17.18,69,33,44.48,8.81,0.0,1,54.29,No Charge,Flash Cab
100781,TX8086,2024-12-07 17:24:00,2024-12-07 17:58:09,2049,13.0,53,36,34.45,9.43,0.0,2,45.88,Cash,Medallion
100782,TX5553,2024-06-19 03:05:00,2024-06-19 03:43:49,2329,7.55,54,69,21.37,7.59,0.0,0,28.96,No Charge,Blue Ribbon
100783,TX4696,2024-01-03 03:04:00,2024-01-03 03:35:45,1905,4.29,55,10,13.55,0.82,5.0,0,19.37,Credit Card,Yellow Cab
100784,TX8863,2024-03-01 03:15:00,2024-03-01 03:42:28,1648,6.56,56,4,18.99,6.26,0.0,0,25.25,Mobile,Blue Ribbon
100785,TX9514,2024-03-31 05:39:00,2024-03-31 05:51:21,741,9.73,31,10,26.6,9.59,0.0,2,38.19,No Charge,Flash Cab
100786,TX7183,2024-08-15 22:22:00,2024-08-15 22:57:28,2128,11.79,41,9,31.55,0.86,0.0,0,32.41,Credit Card,Flash Cab
100787,TX2668,2024-11-30 21:21:00,2024-11-30 22:20:46,3586,9.12,8,72,25.14,3.01,2.5,0,30.65,Cash,Blue Ribbon
100788,TX1173,2024-11-05 16:47:00,2024-11-05 17:18:02,1862,8.33,59,50,23.24,6.17,2.5,1,32.91,No Charge,Taxi Affiliation
100789,TX9474,2024-11-16 15:01:00,2024-11-16 15:48:20,2840,12.57,43,76,33.42,3.4,0.0,3,39.82,Credit Card,Flash Cab
100790,TX9337,2024-02-07 15:18:00,2024-02-07 15:23:50,350,12.11,33,46,32.31,0.68,0.0,1,33.99,No Charge,Taxi Affiliation
100791,TX3091,2024-09-21 01:51:00,2024-09-21 02:38:23,2843,9.17,40,75,25.26,2.43,0.0,0,27.69,No Charge,Medallion
100792,TX3415,2024-08-25 12:41:00,2024-08-25 13:37:29,3389,7.48,61,40,21.2,5.84,5.0,1,33.04,Mobile,Blue Ribbon
100793,TX4889,2024-05-14 12:53:00,2024-05-14 12:58:33,333,10.59,65,72,28.67,6.58,0.0,0,35.25,Cash,Taxi Affiliation
100794,TX6595,2024-05-05 10:18:00,2024-05-05 10:36:20,1100,19.54,25,61,50.15,6.41,0.0,0,56.56,No Charge,Medallion
100795,TX7859,2024-09-09 08:24:00,2024-09-09 08:51:36,1656,17.11,43,21,44.31,5.66,0.0,2,51.97,Cash,Taxi Affiliation
100796,TX4772,2024-11-15 05:31:00,2024-11-15 06:29:52,3532,18.26,60,28,47.07,4.96,0.0,1,53.03,Credit Card,Taxi Affiliation
100797,TX7558,2024-09-24 16:54:00,2024-09-24 17:51:27,3447,19.08,24,1,49.04,3.32,2.5,1,55.86,Mobile,Flash Cab
100798,TX4185,2024-01-28 02:16:00,2024-01-28 02:45:25,1765,1.09,75,47,5.87,1.15,0.0,3,10.02,Cash,Flash Cab
100799,TX6567,2024-03-13 17:57:00,2024-03-13 18:15:30,1110,6.04,71,32,17.75,2.19,0.0,1,20.94,Credit Card,Yellow Cab
100800,TX7208,2024-01-09 01:48:00,2024-01-09 02:05:01,1021,16.94,15,44,43.91,9.11,0.0,1,54.02,Credit Card,Blue Ribbon
100801,TX2071,2024-06-15 08:22:00,2024-06-15 08:43:23,1283,7.71,16,19,21.75,3.72,0.0,3,28.47,Credit Card,Yellow Cab
100802,TX5006,2024-03-11 00:56:00,2024-03-11 01:37:21,2481,7.87,6,76,22.14,3.74,5.0,3,33.88,Credit Card,Medallion
100803,TX9327,2024-04-17 08:36:00,2024-04-17 09:34:54,3534,3.4,75,63,11.41,2.47,0.0,1,14.88,Credit Card,Flash Cab
100804,TX9342,2024-10-12 22:30:00,2024-10-12 23:07:07,2227,15.92,48,64,41.46,6.15,0.0,3,50.61,No Charge,Yellow Cab
100805,TX5396,2024-04-27 10:08:00,2024-04-27 11:01:38,3218,7.79,75,52,21.95,6.95,2.5,3,34.4,Cash,Yellow Cab
100806,TX7963,2024-03-21 04:14:00,2024-03-21 04:32:51,1131,9.32,49,74,25.62,2.34,0.0,2,29.96,Credit Card,Blue Ribbon
100807,TX9500,2024-04-02 22:06:00,2024-04-02 22:48:35,2555,2.15,46,30,8.41,7.52,0.0,3,18.93,Cash,Taxi Affiliation
100808,TX7021,2024-07-05 18:12:00,2024-07-05 18:59:24,2844,7.06,64,41,20.19,4.51,2.5,3,30.2,Mobile,Taxi Affiliation
100809,TX2350,2024-01-10 05:59:00,2024-01-10 06:16:15,1035,9.11,38,65,25.11,2.66,0.0,2,29.77,Cash,Blue Ribbon
100810,TX6468,2024-12-03 14:48:00,2024-12-03 15:08:32,1232,2.42,26,43,9.06,0.71,0.0,1,10.77,Mobile,Blue Ribbon
100811,TX9898,2024-09-28 13:45:00,2024-09-28 14:42:27,3447,13.83,34,2,36.44,2.74,5.0,1,45.18,Mobile,Blue Ribbon
100812,TX8733,2024-10-26 15:26:00,2024-10-26 15:54:39,1719,15.77,66,20,41.1,4.04,2.5,0,47.64,No Charge,Yellow Cab
100813,TX8559,2024-03-23 20:54:00,2024-03-23 21:48:22,3262,15.11,44,11,39.51,4.74,5.0,3,52.25,Mobile,Yellow Cab
100814,TX1493,2024-06-05 08:51:00,2024-06-05 09:48:34,3454,18.87,48,18,48.54,4.18,2.5,3,58.22,Credit Card,Blue Ribbon
100815,TX4694,2024-12-09 17:09:00,2024-12-09 18:04:22,3322,0.69,54,55,4.91,8.1,0.0,2,15.01,No Charge,Medallion
100816,TX3518,2024-04-19 08:16:00,2024-04-19 08:43:15,1635,11.95,43,73,31.93,5.68,0.0,1,38.61,No Charge,Taxi Affiliation
100817,TX6387,2024-03-15 14:22:00,2024-03-15 14:53:40,1900,1.74,73,58,7.43,3.86,2.5,0,13.79,Mobile,Flash Cab
100818,TX1439,2024-03-03 15:55:00,2024-03-03 16:07:07,727,13.66,24,26,36.03,1.78,5.0,3,45.81,Cash,Taxi Affiliation
100819,TX1941,2024-04-13 14:02:00,2024-04-13 14:21:03,1143,5.04,48,67,15.35,6.6,0.0,3,24.95,Cash,Yellow Cab
100820,TX8835,2024-04-29 05:22:00,2024-04-29 05:55:02,1982,8.13,9,50,22.76,9.9,0.0,3,35.66,Credit Card,Yellow Cab
100821,TX6084,2024-11-13 04:06:00,2024-11-13 04:25:02,1142,6.54,76,26,18.95,8.18,2.5,1,30.63,No Charge,Blue Ribbon
100822,TX9615,2024-03-14 16:30:00,2024-03-14 16:35:30,330,19.83,43,73,50.84,4.46,2.5,1,58.8,No Charge,Taxi Affiliation
100823,TX5873,2024-06-17 17:05:00,2024-06-17 17:49:19,2659,1.26,51,23,6.27,0.91,2.5,2,11.68,No Charge,Yellow Cab
100824,TX7447,2024-03-06 15:10:00,2024-03-06 15:57:10,2830,14.8,6,31,38.77,4.58,0.0,0,43.35,Credit Card,Blue Ribbon
100825,TX9085,2024-11-17 13:53:00,2024-11-17 14:40:52,2872,10.99,53,71,29.63,6.67,0.0,1,37.3,Cash,Blue Ribbon
100826,TX8388,2024-01-29 02:45:00,2024-01-29 03:41:34,3394,2.55,22,33,9.37,7.67,0.0,3,20.04,Credit Card,Medallion
100827,TX6630,2024-01-17 12:01:00,2024-01-17 12:37:33,2193,1.02,52,25,5.7,6.39,2.5,3,17.59,No Charge,Flash Cab
100828,TX8942,2024-01-05 03:49:00,2024-01-05 04:11:06,1326,2.74,60,9,9.83,9.17,0.0,3,22.0,Cash,Medallion
100829,TX3643,2024-08-27 11:09:00,2024-08-27 11:30:32,1292,14.41,22,3,37.83,4.38,2.5,2,46.71,Cash,Yellow Cab
100830,TX5476,2024-04-17 08:16:00,2024-04-17 08:29:28,808,10.93,20,57,29.48,3.91,0.0,0,33.39,Mobile,Yellow Cab
100831,TX1782,2024-03-20 03:18:00,2024-03-20 04:11:46,3226,1.17,67,14,6.06,6.75,0.0,3,15.81,No Charge,Blue Ribbon
100832,TX5091,2024-06-10 21:36:00,2024-06-10 21:44:34,514,12.17,48,31,32.46,0.49,2.5,1,36.45,Credit Card,Flash Cab
100833,TX4613,2024-01-07 02:08:00,2024-01-07 02:41:47,2027,1.04,13,22,5.75,0.15,0.0,0,5.9,Credit Card,Flash Cab
100834,TX4393,2024-05-31 14:16:00,2024-05-31 14:55:59,2399,2.6,70,51,9.49,3.27,5.0,1,18.76,No Charge,Flash Cab
100835,TX6181,2024-03-25 20:48:00,2024-03-25 21:07:35,1175,2.56,2,50,9.39,3.23,0.0,3,15.62,Credit Card,Taxi Affiliation
100836,TX1719,2024-03-21 09:13:00,2024-03-21 09:22:30,570,13.33,9,28,35.24,2.78,5.0,2,45.02,No Charge,Blue Ribbon
100837,TX5127,2024-10-06 16:54:00,2024-10-06 17:39:52,2752,10.24,13,77,27.83,9.9,5.0,1,43.73,Mobile,Taxi Affiliation
100838,TX2106,2024-09-04 01:35:00,2024-09-04 02:32:39,3459,14.03,43,3,36.92,3.32,0.0,3,43.24,No Charge,Taxi Affiliation
100839,TX1347,2024-07-05 07:24:00,2024-07-05 08:12:43,2923,14.97,16,40,39.18,5.03,0.0,1,45.21,Credit Card,Taxi Affiliation
100840,TX5859,2024-10-02 22:54:00,2024-10-02 23:15:37,1297,12.59,26,20,33.47,0.6,0.0,3,37.07,No Charge,Yellow Cab
100841,TX3199,2024-08-22 00:13:00,2024-08-22 00:20:35,455,5.14,36,41,15.59,7.25,2.5,2,27.34,Cash,Medallion
100842,TX6427,2024-10-15 12:40:00,2024-10-15 13:13:19,1999,13.14,44,32,34.79,2.88,0.0,1,38.67,Credit Card,Medallion
100843,TX9543,2024-01-20 22:30:00,2024-01-20 23:20:23,3023,19.77,42,24,50.7,8.01,0.0,3,61.71,No Charge,Flash Cab
100844,TX3057,2024-01-24 18:37:00,2024-01-24 19:15:33,2313,1.86,12,23,7.71,1.92,0.0,1,10.63,Credit Card,Yellow Cab
100845,TX5012,2024-07-03 23:56:00,2024-07-04 00:06:20,620,8.81,55,23,24.39,4.67,0.0,1,30.06,Credit Card,Blue Ribbon
100846,TX2310,2024-04-14 03:27:00,2024-04-14 04:11:21,2661,9.24,47,51,25.43,6.36,0.0,3,34.79,No Charge,Yellow Cab
100847,TX8897,2024-06-20 15:09:00,2024-06-20 15:44:07,2107,8.74,3,49,24.23,6.09,2.5,1,33.82,No Charge,Flash Cab
100848,TX7233,2024-10-03 13:00:00,2024-10-03 13:25:29,1529,12.11,60,40,32.31,1.53,0.0,2,35.84,No Charge,Blue Ribbon
100849,TX4206,2024-05-16 20:05:00,2024-05-16 20:48:22,2602,12.32,20,25,32.82,0.72,0.0,3,36.54,Cash,Flash Cab
100850,TX7465,2024-11-09 23:15:00,2024-11-09 23:54:10,2350,14.74,48,50,38.63,3.74,2.5,3,47.87,No Charge,Blue Ribbon
100851,TX3660,2024-08-21 15:34:00,2024-08-21 16:19:09,2709,1.89,25,56,7.79,8.85,0.0,3,19.64,Mobile,Blue Ribbon
100852,TX7947,2024-07-04 19:01:00,2024-07-04 19:54:24,3204,10.03,32,32,27.32,6.88,0.0,3,37.2,No Charge,Flash Cab
100853,TX8462,2024-12-01 17:54:00,2024-12-01 18:23:40,1780,12.8,19,33,33.97,6.76,0.0,2,42.73,Credit Card,Medallion
100854,TX7515,2024-07-29 19:37:00,2024-07-29 20:27:14,3014,16.91,76,11,43.83,0.12,0.0,3,46.95,Credit Card,Taxi Affiliation
100855,TX6045,2024-03-01 14:59:00,2024-03-01 15:33:08,2048,5.43,53,12,16.28,3.02,5.0,3,27.3,Cash,Medallion
100856,TX6047,2024-10-10 00:49:00,2024-10-10 01:48:26,3566,7.22,1,22,20.58,1.43,0.0,3,25.01,No Charge,Flash Cab
100857,TX8060,2024-02-05 12:28:00,2024-02-05 12:37:46,586,15.59,22,23,40.67,4.18,2.5,2,49.35,Mobile,Yellow Cab
100858,TX4482,2024-09-13 14:03:00,2024-09-13 14:17:10,850,4.36,24,26,13.71,1.82,0.0,3,18.53,Cash,Yellow Cab
100859,TX2789,2024-10-21 20:42:00,2024-10-21 21:38:49,3409,4.24,22,11,13.43,9.83,2.5,3,28.76,Mobile,Flash Cab
100860,TX8829,2024-05-17 18:38:00,2024-05-17 18:51:30,810,5.9,63,13,17.41,3.42,5.0,1,26.83,Cash,Flash Cab
100861,TX4458,2024-04-07 03:02:00,2024-04-07 03:58:19,3379,19.13,67,1,49.16,6.65,0.0,0,55.81,No Charge,Medallion
100862,TX6514,2024-07-08 14:28:00,2024-07-08 15:24:58,3418,5.68,48,44,16.88,4.86,0.0,3,24.74,Mobile,Yellow Cab
100863,TX6410,2024-12-08 20:30:00,2024-12-08 20:59:39,1779,13.47,13,1,35.58,3.78,0.0,2,41.36,No Charge,Taxi Affiliation
100864,TX5072,2024-09-21 07:04:00,2024-09-21 07:18:28,868,1.0,48,58,5.65,1.23,5.0,2,13.88,No Charge,Medallion
100865,TX6901,2024-05-30 15:57:00,2024-05-30 16:47:04,3004,4.16,6,42,13.23,9.86,0.0,0,23.09,No Charge,Yellow Cab
100866,TX8010,2024-08-09 03:58:00,2024-08-09 04:36:04,2284,8.3,61,13,23.17,6.13,0.0,2,31.3,No Charge,Blue Ribbon
100867,TX3094,2024-08-09 07:33:00,2024-08-09 07:51:19,1099,14.38,64,12,37.76,8.7,5.0,0,51.46,Mobile,Medallion
100868,TX9858,2024-11-14 17:59:00,2024-11-14 18:35:52,2212,3.78,31,32,12.32,4.46,0.0,3,19.78,Credit Card,Yellow Cab
100869,TX6349,2024-10-01 12:01:00,2024-10-01 12:51:02,3002,14.15,50,36,37.21,1.05,0.0,1,39.26,Credit Card,Blue Ribbon
100870,TX2481,2024-08-30 17:00:00,2024-08-30 17:37:30,2250,19.05,43,29,48.97,6.71,0.0,3,58.68,Cash,Blue Ribbon
100871,TX4823,2024-05-17 12:21:00,2024-05-17 13:14:58,3238,14.99,29,34,39.23,7.25,5.0,3,54.48,Cash,Blue Ribbon
100872,TX7025,2024-02-02 04:09:00,2024-02-02 04:21:36,756,2.24,17,41,8.63,7.41,0.0,0,16.04,No Charge,Medallion
100873,TX7941,2024-09-25 13:17:00,2024-09-25 13:22:06,306,6.56,41,47,18.99,5.9,0.0,3,27.89,Credit Card,Medallion
100874,TX6176,2024-08-29 21:52:00,2024-08-29 22:38:04,2764,12.02,19,38,32.1,1.07,0.0,3,36.17,Credit Card,Taxi Affiliation
100875,TX6060,2024-09-04 19:45:00,2024-09-04 20:21:06,2166,3.37,65,16,11.34,2.83,0.0,2,16.17,Mobile,Medallion
100876,TX6458,2024-06-23 09:17:00,2024-06-23 10:05:04,2884,16.66,20,27,43.23,4.95,2.5,0,50.68,Credit Card,Flash Cab
100877,TX3608,2024-12-02 08:40:00,2024-12-02 09:37:58,3478,3.99,3,71,12.83,4.88,2.5,2,22.21,No Charge,Blue Ribbon
100878,TX2176,2024-06-03 01:18:00,2024-06-03 02:09:16,3076,9.73,68,37,26.6,3.48,2.5,3,35.58,Mobile,Yellow Cab
100879,TX5981,2024-09-12 12:22:00,2024-09-12 13:04:24,2544,8.18,59,21,22.88,1.31,5.0,0,29.19,Credit Card,Taxi Affiliation
100880,TX1149,2024-09-10 15:21:00,2024-09-10 15:58:56,2276,6.18,47,74,18.08,1.45,0.0,1,20.53,Cash,Yellow Cab
100881,TX6825,2024-05-17 08:23:00,2024-05-17 08:57:09,2049,13.75,61,23,36.25,1.68,0.0,0,37.93,Cash,Flash Cab
100882,TX5014,2024-07-06 21:56:00,2024-07-06 22:45:22,2962,7.1,5,16,20.29,4.34,0.0,3,27.63,Credit Card,Taxi Affiliation
100883,TX8596,2024-06-27 03:40:00,2024-06-27 04:05:39,1539,13.92,49,36,36.66,9.55,2.5,0,48.71,No Charge,Blue Ribbon
100884,TX1377,2024-01-05 11:23:00,2024-01-05 11:36:11,791,2.77,76,74,9.9,1.22,5.0,1,17.12,No Charge,Blue Ribbon
100885,TX8105,2024-09-09 19:52:00,2024-09-09 20:47:52,3352,2.34,39,74,8.87,5.93,2.5,3,20.3,Credit Card,Flash Cab
100886,TX7640,2024-04-28 15:53:00,2024-04-28 16:02:20,560,14.42,3,51,37.86,8.62,5.0,1,52.48,No Charge,Flash Cab
100887,TX2922,2024-07-08 04:13:00,2024-07-08 04:57:55,2695,11.01,24,77,29.67,8.19,0.0,1,38.86,Credit Card,Flash Cab
100888,TX3641,2024-07-21 05:13:00,2024-07-21 05:48:31,2131,16.11,12,72,41.91,1.23,0.0,1,44.14,Mobile,Flash Cab
100889,TX7931,2024-02-01 01:20:00,2024-02-01 01:33:30,810,10.37,1,32,28.14,3.64,5.0,1,37.78,Mobile,Flash Cab
100890,TX3291,2024-12-10 18:08:00,2024-12-10 18:48:27,2427,18.14,74,63,46.79,2.93,5.0,3,57.72,Mobile,Medallion
100891,TX4884,2024-11-27 20:32:00,2024-11-27 21:01:02,1742,12.32,5,25,32.82,5.11,0.0,0,37.93,Credit Card,Blue Ribbon
100892,TX5544,2024-11-07 22:35:00,2024-11-07 22:54:41,1181,19.17,17,55,49.26,6.02,0.0,2,57.28,Cash,Medallion
100893,TX2364,2024-04-03 01:56:00,2024-04-03 02:18:47,1367,7.94,33,55,22.31,9.04,2.5,3,36.85,Credit Card,Medallion
100894,TX9379,2024-03-15 10:30:00,2024-03-15 10:39:49,589,12.78,21,54,33.92,2.69,0.0,2,38.61,Credit Card,Blue Ribbon
100895,TX5425,2024-10-14 01:45:00,2024-10-14 02:19:36,2076,7.89,16,69,22.19,9.64,0.0,0,31.83,Cash,Medallion
100896,TX3397,2024-05-28 08:30:00,2024-05-28 08:39:30,570,6.92,29,36,19.86,0.89,0.0,2,22.75,Cash,Flash Cab
100897,TX9625,2024-05-17 13:38:00,2024-05-17 13:58:10,1210,7.88,40,76,22.16,1.05,0.0,1,24.21,No Charge,Flash Cab
100898,TX2623,2024-07-11 20:07:00,2024-07-11 20:35:49,1729,14.16,7,22,37.23,8.65,5.0,2,52.88,Mobile,Taxi Affiliation
100899,TX8812,2024-03-07 00:44:00,2024-03-07 01:12:33,1713,16.22,76,17,42.18,6.78,5.0,3,56.96,Mobile,Flash Cab
100900,TX5380,2024-09-07 06:06:00,2024-09-07 06:46:03,2403,14.41,7,48,37.83,6.58,0.0,3,47.41,Credit Card,Medallion
100901,TX9228,2024-06-01 12:40:00,2024-06-01 13:33:14,3194,9.43,37,36,25.88,4.39,0.0,3,33.27,No Charge,Medallion
100902,TX6007,2024-12-09 02:29:00,2024-12-09 03:23:02,3242,17.69,53,41,45.71,8.14,0.0,0,53.85,Cash,Flash Cab
100903,TX2385,2024-01-29 04:09:00,2024-01-29 05:03:49,3289,5.18,37,71,15.68,0.94,5.0,0,21.62,No Charge,Flash Cab
100904,TX9156,2024-12-11 13:13:00,2024-12-11 13:46:56,2036,13.7,66,69,36.13,9.32,0.0,3,48.45,Cash,Taxi Affiliation
100905,TX9754,2024-01-06 07:27:00,2024-01-06 08:14:04,2824,4.21,45,32,13.35,8.31,0.0,3,24.66,Cash,Medallion
100906,TX3864,2024-06-12 14:22:00,2024-06-12 14:38:30,990,13.65,10,47,36.01,8.82,5.0,1,50.83,Credit Card,Medallion
100907,TX6537,2024-05-08 21:06:00,2024-05-08 21:14:28,508,8.74,32,70,24.23,3.79,0.0,0,28.02,Cash,Blue Ribbon
100908,TX4562,2024-04-19 04:15:00,2024-04-19 04:52:58,2278,6.22,40,66,18.18,2.13,5.0,3,28.31,Cash,Taxi Affiliation
100909,TX6382,2024-11-21 04:43:00,2024-11-21 05:30:10,2830,17.04,39,46,44.15,0.57,0.0,3,47.72,Cash,Flash Cab
100910,TX9061,2024-05-07 13:54:00,2024-05-07 14:48:19,3259,4.13,26,11,13.16,3.55,0.0,3,19.71,Credit Card,Taxi Affiliation
100911,TX8711,2024-02-15 08:09:00,2024-02-15 08:47:16,2296,0.63,51,48,4.76,7.69,0.0,1,13.45,Mobile,Blue Ribbon
100912,TX3651,2024-06-05 04:54:00,2024-06-05 05:11:26,1046,10.96,18,46,29.55,2.69,2.5,3,37.74,No Charge,Flash Cab
100913,TX7464,2024-05-11 01:03:00,2024-05-11 01:56:24,3204,4.37,54,43,13.74,1.9,0.0,1,16.64,Cash,Yellow Cab
